reflection_id,dimension,rank,sentence,similarity,is_exact_match,true_score
R114,what,1,"During my rotations, I will participate in vaccine administration sessions and practice using VIS documents with patients.",0.194,True,1
R114,what,2,so I know how to submit a report if needed.,0.1588,True,1
R114,what,3,"We covered immunization safety in class today, including vaccine adverse events, contraindications, and the pharmacist's role in immunization programs.",0.1444,True,1
R114,why,1,"During my rotations, I will participate in vaccine administration sessions and practice using VIS documents with patients.",0.2256,True,2
R114,why,2,"As someone who has family members who have expressed vaccine hesitancy, this topic felt particularly relevant to me.",0.2113,True,2
R114,why,3,"I want to be able to have compassionate, evidence-based conversations about vaccine safety concerns rather than dismissive ones.",0.197,True,2
R114,how,1,"We covered immunization safety in class today, including vaccine adverse events, contraindications, and the pharmacist's role in immunization programs.",0.3812,True,2
R114,how,2,"During my rotations, I will participate in vaccine administration sessions and practice using VIS documents with patients.",0.369,True,2
R114,how,3,"I want to be able to have compassionate, evidence-based conversations about vaccine safety concerns rather than dismissive ones.",0.2258,True,2
R115,what,1,I recognize the clinical responsibility this entails.,0.2095,True,2
R115,what,2,I will keep these safety principles in mind during my rotations.,0.1741,True,2
R115,what,3,Immunization safety is an important area of pharmacist practice as we administer more vaccines than any other healthcare provider group.,0.1009,True,2
R115,why,1,I recognize the clinical responsibility this entails.,0.2899,True,1
R115,why,2,I will keep these safety principles in mind during my rotations.,0.2169,True,1
R115,why,3,Immunization safety is an important area of pharmacist practice as we administer more vaccines than any other healthcare provider group.,0.1619,True,1
R115,how,1,"Today we covered immunization safety in detail, including the pharmacist immunizer certification requirements, ACIP scheduling guidelines, contraindication screening protocols, anaphylaxis management, and VAERS reporting.",0.3166,True,0
R115,how,2,I recognize the clinical responsibility this entails.,0.3156,True,0
R115,how,3,Immunization safety is an important area of pharmacist practice as we administer more vaccines than any other healthcare provider group.,0.2967,True,0
R116,what,1,"We discussed vaccine safety in class, including how pharmacists screen for contraindications, administer vaccines safely, and manage adverse reactions.",0.2399,True,1
R116,what,2,I will review screening criteria and practice administration technique during my retail rotation.,0.2185,True,1
R116,what,3,Immunization safety is a key responsibility for pharmacist immunizers.,0.1117,True,1
R116,why,1,"We discussed vaccine safety in class, including how pharmacists screen for contraindications, administer vaccines safely, and manage adverse reactions.",0.2274,True,1
R116,why,2,I will review screening criteria and practice administration technique during my retail rotation.,0.2245,True,1
R116,why,3,Immunization safety is a key responsibility for pharmacist immunizers.,0.1458,True,1
R116,how,1,"We discussed vaccine safety in class, including how pharmacists screen for contraindications, administer vaccines safely, and manage adverse reactions.",0.4305,True,1
R116,how,2,I will review screening criteria and practice administration technique during my retail rotation.,0.4299,True,1
R116,how,3,Immunization safety is a key responsibility for pharmacist immunizers.,0.3305,True,1
R117,what,1,I will review contraindications and practice my immunization technique at my rotation site.,0.0887,True,0
R117,what,2,Today we went over vaccines and some safety considerations.,0.0089,True,0
R117,why,1,I will review contraindications and practice my immunization technique at my rotation site.,0.1687,True,0
R117,why,2,Today we went over vaccines and some safety considerations.,0.1173,True,0
R117,how,1,I will review contraindications and practice my immunization technique at my rotation site.,0.3002,True,1
R117,how,2,Today we went over vaccines and some safety considerations.,0.1942,True,1
R118,what,1,I will learn more about the requirements.,0.3192,True,0
R118,what,2,Class today covered immunization-related topics.,0.1567,True,0
R118,what,3,Vaccines are an important part of the pharmacist's role and there are safety responsibilities involved.,0.1137,True,0
R118,why,1,I will learn more about the requirements.,0.2404,True,1
R118,why,2,Vaccines are an important part of the pharmacist's role and there are safety responsibilities involved.,0.1866,True,1
R118,why,3,Class today covered immunization-related topics.,0.1332,True,1
R118,how,1,I will learn more about the requirements.,0.3274,True,0
R118,how,2,Vaccines are an important part of the pharmacist's role and there are safety responsibilities involved.,0.3067,True,0
R118,how,3,Class today covered immunization-related topics.,0.2601,True,0
R119,what,1,"This is a reminder that pharmacist competency requires ongoing engagement with evolving evidence, not just initial certification.",0.2761,True,2
R119,what,2,"At my clinical rotation, I will specifically ask to be involved in vancomycin pharmacokinetic consultations and practice calculating both trough and AUC-guided doses for each patient.",0.2225,True,2
R119,what,3,We practiced calculating vancomycin doses using both methods with patient cases.,0.1591,True,2
R119,why,1,"This is a reminder that pharmacist competency requires ongoing engagement with evolving evidence, not just initial certification.",0.2943,True,2
R119,why,2,This session revealed a gap in my understanding — I had memorized vancomycin troughs as a target without understanding why the AUC-based approach is safer and more effective.,0.2221,True,2
R119,why,3,"At my clinical rotation, I will specifically ask to be involved in vancomycin pharmacokinetic consultations and practice calculating both trough and AUC-guided doses for each patient.",0.2062,True,2
R119,how,1,"This is a reminder that pharmacist competency requires ongoing engagement with evolving evidence, not just initial certification.",0.5348,True,2
R119,how,2,"At my clinical rotation, I will specifically ask to be involved in vancomycin pharmacokinetic consultations and practice calculating both trough and AUC-guided doses for each patient.",0.4943,True,2
R119,how,3,We practiced calculating vancomycin doses using both methods with patient cases.,0.3661,True,2
R120,what,1,I will practice interpreting TDM results during my clinical rotations and develop my skills in pharmacokinetic calculations.,0.3235,True,2
R120,what,2,"I want to be the pharmacist who adds interpretive value to a TDM result, not just the person who communicates a number.",0.2412,True,2
R120,what,3,"We covered how to interpret drug levels in context — considering timing relative to the dose, renal function, patient-specific factors, and the clinical situation.",0.1814,True,2
R120,why,1,I will practice interpreting TDM results during my clinical rotations and develop my skills in pharmacokinetic calculations.,0.3419,True,2
R120,why,2,Interpreting a drug level without understanding the pharmacokinetic context can lead to dangerous dosing decisions — as the digoxin case illustrated.,0.1792,True,2
R120,why,3,"I want to be the pharmacist who adds interpretive value to a TDM result, not just the person who communicates a number.",0.1737,True,2
R120,how,1,I will practice interpreting TDM results during my clinical rotations and develop my skills in pharmacokinetic calculations.,0.4825,True,1
R120,how,2,"I want to be the pharmacist who adds interpretive value to a TDM result, not just the person who communicates a number.",0.4647,True,1
R120,how,3,TDM is an area where pharmacist expertise directly prevents patient harm.,0.4181,True,1
R121,what,1,This class made me more committed to developing robust pharmacokinetic skills.,0.3982,True,1
R121,what,2,"We covered therapeutic drug monitoring in class today, including several drug examples and some case studies.",0.2164,True,1
R121,what,3,"During my clinical rotation, I will ask to be involved in pharmacokinetic dosing consults, work through calculations independently before reviewing them with my preceptor, and track the clinical outcomes of patients whose regimens I help optimize.",0.2025,True,1
R121,why,1,This class made me more committed to developing robust pharmacokinetic skills.,0.4026,True,2
R121,why,2,"During my clinical rotation, I will ask to be involved in pharmacokinetic dosing consults, work through calculations independently before reviewing them with my preceptor, and track the clinical outcomes of patients whose regimens I help optimize.",0.2477,True,2
R121,why,3,"We covered therapeutic drug monitoring in class today, including several drug examples and some case studies.",0.2071,True,2
R121,how,1,This class made me more committed to developing robust pharmacokinetic skills.,0.6382,True,2
R121,how,2,"During my clinical rotation, I will ask to be involved in pharmacokinetic dosing consults, work through calculations independently before reviewing them with my preceptor, and track the clinical outcomes of patients whose regimens I help optimize.",0.5559,True,2
R121,how,3,"We covered therapeutic drug monitoring in class today, including several drug examples and some case studies.",0.4569,True,2
R122,what,1,TDM is an important clinical pharmacist competency with direct patient safety implications.,0.18,True,2
R122,what,2,"Today's class covered TDM comprehensively, including pharmacokinetic principles, drug-specific monitoring targets, sampling timing, and interpretation.",0.1345,True,2
R122,what,3,I will review TDM drug-specific targets before my clinical rotation and practice interpreting levels with cases.,0.1124,True,2
R122,why,1,I will review TDM drug-specific targets before my clinical rotation and practice interpreting levels with cases.,0.2,True,1
R122,why,2,TDM is an important clinical pharmacist competency with direct patient safety implications.,0.1708,True,1
R122,why,3,"Today's class covered TDM comprehensively, including pharmacokinetic principles, drug-specific monitoring targets, sampling timing, and interpretation.",0.1599,True,1
R122,how,1,TDM is an important clinical pharmacist competency with direct patient safety implications.,0.461,True,0
R122,how,2,"Today's class covered TDM comprehensively, including pharmacokinetic principles, drug-specific monitoring targets, sampling timing, and interpretation.",0.4185,True,0
R122,how,3,I will review TDM drug-specific targets before my clinical rotation and practice interpreting levels with cases.,0.3949,True,0
R123,what,1,I will practice pharmacokinetic calculations and ask to be involved in TDM consultations during my rotations.,0.2628,True,1
R123,what,2,"We discussed therapeutic drug monitoring in class, reviewing the main drug categories, monitoring targets, and how to interpret results.",0.2225,True,1
R123,what,3,TDM is important for ensuring that patients receive doses that are both effective and safe.,0.1347,True,1
R123,why,1,I will practice pharmacokinetic calculations and ask to be involved in TDM consultations during my rotations.,0.2837,True,1
R123,why,2,"We discussed therapeutic drug monitoring in class, reviewing the main drug categories, monitoring targets, and how to interpret results.",0.2136,True,1
R123,why,3,TDM is important for ensuring that patients receive doses that are both effective and safe.,0.2121,True,1
R123,how,1,I will practice pharmacokinetic calculations and ask to be involved in TDM consultations during my rotations.,0.5571,True,1
R123,how,2,"We discussed therapeutic drug monitoring in class, reviewing the main drug categories, monitoring targets, and how to interpret results.",0.3964,True,1
R123,how,3,TDM is important for ensuring that patients receive doses that are both effective and safe.,0.3041,True,1
R124,what,1,Class today was about monitoring blood drug levels for safety.,0.1987,True,0
R124,what,2,I will ask to participate in TDM consultations at my clinical rotation and practice using the relevant pharmacokinetic tools.,0.1559,True,0
R124,why,1,I will ask to participate in TDM consultations at my clinical rotation and practice using the relevant pharmacokinetic tools.,0.1779,True,0
R124,why,2,Class today was about monitoring blood drug levels for safety.,0.1427,True,0
R124,how,1,I will ask to participate in TDM consultations at my clinical rotation and practice using the relevant pharmacokinetic tools.,0.5055,True,1
R124,how,2,Class today was about monitoring blood drug levels for safety.,0.3784,True,1
R125,what,1,I will work on developing my TDM knowledge.,0.4148,True,0
R125,what,2,This is clearly a skill that requires practice and expertise.,0.3982,True,0
R125,what,3,We talked about drug level monitoring and its importance in clinical pharmacy.,0.2018,True,0
R125,why,1,I will work on developing my TDM knowledge.,0.4248,True,1
R125,why,2,This is clearly a skill that requires practice and expertise.,0.3889,True,1
R125,why,3,We talked about drug level monitoring and its importance in clinical pharmacy.,0.227,True,1
R125,how,1,We talked about drug level monitoring and its importance in clinical pharmacy.,0.4776,True,0
R125,how,2,I will work on developing my TDM knowledge.,0.3169,True,0
R125,how,3,This is clearly a skill that requires practice and expertise.,0.2637,True,0
R126,what,1,The idea that digital tools introduce new categories of error — while reducing old ones — requires me to be vigilant in ways I was not expecting.,0.1273,True,2
R126,what,2,"I expected EHR systems to be a straightforward safety improvement over paper prescribing, and this session disrupted that assumption.",0.0974,True,2
R126,what,3,"This session covered electronic prescribing and its safety implications — the types of errors that are introduced by e-prescribing systems (auto-selection errors, incorrect drug-dose-route combinations, alert fatigue), the role of CPOE in preventing transcription errors, and the phenomenon of wrong-drug-selected-from-dropdown errors that have become more prevalent with EHR adoption.",0.078,True,2
R126,why,1,"Alert fatigue in particular felt like a critical issue: if the system fires so many alerts that clinicians routinely override them without reading, the safety benefit is largely negated.",0.2274,True,2
R126,why,2,"I will read each alert, understand why it fired, and document my reasoning for overriding or accepting the recommendation.",0.2205,True,2
R126,why,3,The idea that digital tools introduce new categories of error — while reducing old ones — requires me to be vigilant in ways I was not expecting.,0.2057,True,2
R126,how,1,"This session covered electronic prescribing and its safety implications — the types of errors that are introduced by e-prescribing systems (auto-selection errors, incorrect drug-dose-route combinations, alert fatigue), the role of CPOE in preventing transcription errors, and the phenomenon of wrong-drug-selected-from-dropdown errors that have become more prevalent with EHR adoption.",0.3605,True,2
R126,how,2,"I expected EHR systems to be a straightforward safety improvement over paper prescribing, and this session disrupted that assumption.",0.2867,True,2
R126,how,3,We reviewed a documented case of a patient who received methotrexate daily instead of weekly because the prescriber selected daily from the frequency dropdown without recognizing the error.,0.271,True,2
R127,what,1,"I will apply this by carefully verifying drug name, dose, route, frequency, and indication for every order I process during rotations.",0.1027,True,2
R127,what,2,"In class today, we reviewed electronic prescribing safety, including CPOE-related error types, alert fatigue, wrong-drug selection errors, and the design principles of effective versus ineffective CDS.",0.0524,True,2
R127,what,3,Understanding how these systems fail helps me approach order verification with the right level of skepticism.,0.0228,True,2
R127,why,1,Understanding how these systems fail helps me approach order verification with the right level of skepticism.,0.1321,True,2
R127,why,2,"I will apply this by carefully verifying drug name, dose, route, frequency, and indication for every order I process during rotations.",0.1205,True,2
R127,why,3,E-prescribing safety is important because pharmacists are often the final check on an order that was electronically generated — and we cannot assume the order is correct just because it came from an EHR.,0.0837,True,2
R127,how,1,"I will apply this by carefully verifying drug name, dose, route, frequency, and indication for every order I process during rotations.",0.4185,True,1
R127,how,2,We watched a video example of a simulated e-prescribing error involving look-alike drug names in a dropdown menu and discussed how to systematically verify orders before verifying them in the pharmacy system.,0.3913,True,1
R127,how,3,E-prescribing safety is important because pharmacists are often the final check on an order that was electronically generated — and we cannot assume the order is correct just because it came from an EHR.,0.3307,True,1
R128,what,1,"We covered e-prescribing safety in class today, including some error types and case studies.",0.1616,True,1
R128,what,2,The discussion of alert fatigue was especially compelling to me because I have worked in a pharmacy where staff routinely clicked through alerts without reading them.,0.0831,True,1
R128,what,3,"During my rotations, I will read and respond thoughtfully to every alert I encounter and track how often I override versus accept recommendations, so I can reflect on my own alert behavior.",0.075,True,1
R128,why,1,"During my rotations, I will read and respond thoughtfully to every alert I encounter and track how often I override versus accept recommendations, so I can reflect on my own alert behavior.",0.2457,True,2
R128,why,2,The discussion of alert fatigue was especially compelling to me because I have worked in a pharmacy where staff routinely clicked through alerts without reading them.,0.2412,True,2
R128,why,3,I now understand the systemic reasons why this happens — poorly calibrated alerts with high false-positive rates — but I also recognize that this practice creates real risk.,0.1666,True,2
R128,how,1,"We covered e-prescribing safety in class today, including some error types and case studies.",0.3683,True,2
R128,how,2,"As a future pharmacist, I want to advocate for better-designed CDS in the systems I work with.",0.3423,True,2
R128,how,3,The discussion of alert fatigue was especially compelling to me because I have worked in a pharmacy where staff routinely clicked through alerts without reading them.,0.2449,True,2
R129,what,1,This is relevant to my future practice.,0.3043,True,2
R129,what,2,"E-prescribing introduces new categories of errors while reducing others, and pharmacists need to be aware of both.",0.1066,True,2
R129,what,3,I will be attentive to the limitations of CPOE systems during my rotations.,0.0914,True,2
R129,why,1,This is relevant to my future practice.,0.4472,True,1
R129,why,2,I will be attentive to the limitations of CPOE systems during my rotations.,0.1683,True,1
R129,why,3,"E-prescribing introduces new categories of errors while reducing others, and pharmacists need to be aware of both.",0.1187,True,1
R129,how,1,"E-prescribing introduces new categories of errors while reducing others, and pharmacists need to be aware of both.",0.3707,True,0
R129,how,2,This is relevant to my future practice.,0.3586,True,0
R129,how,3,"Today we reviewed electronic prescribing safety, covering CPOE error types, alert design, and specific cases of wrong-drug selection errors in EHR systems.",0.3332,True,0
R130,what,1,"Electronic prescribing is not fail-safe, and pharmacists need to understand its limitations to catch errors effectively.",0.0833,True,1
R130,what,2,We discussed electronic prescribing and its safety implications.,0.0568,True,1
R130,what,3,We covered alert fatigue and the types of errors that can occur with EHR systems.,0.0307,True,1
R130,why,1,We discussed electronic prescribing and its safety implications.,0.1029,True,1
R130,why,2,I will approach all electronic orders critically and not assume they are correct.,0.0896,True,1
R130,why,3,"Electronic prescribing is not fail-safe, and pharmacists need to understand its limitations to catch errors effectively.",0.0723,True,1
R130,how,1,"Electronic prescribing is not fail-safe, and pharmacists need to understand its limitations to catch errors effectively.",0.3959,True,1
R130,how,2,We discussed electronic prescribing and its safety implications.,0.3795,True,1
R130,how,3,I will approach all electronic orders critically and not assume they are correct.,0.1674,True,1
R131,what,1,Today we went over some topics related to electronic prescribing.,0.1897,True,0
R131,what,2,I will make sure to read alerts carefully and verify orders thoroughly at my rotation site.,-0.0723,True,0
R131,why,1,Today we went over some topics related to electronic prescribing.,0.2108,True,0
R131,why,2,I will make sure to read alerts carefully and verify orders thoroughly at my rotation site.,0.0645,True,0
R131,how,1,Today we went over some topics related to electronic prescribing.,0.4155,True,1
R131,how,2,I will make sure to read alerts carefully and verify orders thoroughly at my rotation site.,0.1297,True,1
R132,what,1,It is important for pharmacists to understand how electronic systems work and where they can fail.,0.2338,True,0
R132,what,2,We talked about computers and prescribing safety.,0.1432,True,0
R132,what,3,I will pay attention to this during my rotations.,0.0195,True,0
R132,why,1,It is important for pharmacists to understand how electronic systems work and where they can fail.,0.2788,True,1
R132,why,2,We talked about computers and prescribing safety.,0.1742,True,1
R132,why,3,I will pay attention to this during my rotations.,0.1501,True,1
R132,how,1,It is important for pharmacists to understand how electronic systems work and where they can fail.,0.4607,True,0
R132,how,2,We talked about computers and prescribing safety.,0.2848,True,0
R132,how,3,I will pay attention to this during my rotations.,0.0759,True,0
R133,what,1,I came into this class with some compounding lab experience and thought I understood the requirements fairly well.,0.3269,True,2
R133,what,2,"This session revealed how much I had been taking certain practices for granted — specifically how much the integrity of aseptic technique can be compromised by apparently minor lapses like incorrect positioning relative to the ISO 5 first-air zone, or briefly touching the needle shaft during transfer.",0.1806,True,2
R133,what,3,"Before my sterile compounding rotation, I will review the USP 797 standard in full, practice garbing and gowning technique independently until it is automatic, and observe the site's environmental monitoring program to understand how quality is verified in practice.",0.0931,True,2
R133,why,1,I came into this class with some compounding lab experience and thought I understood the requirements fairly well.,0.2898,True,2
R133,why,2,"This session revealed how much I had been taking certain practices for granted — specifically how much the integrity of aseptic technique can be compromised by apparently minor lapses like incorrect positioning relative to the ISO 5 first-air zone, or briefly touching the needle shaft during transfer.",0.2394,True,2
R133,why,3,"Before my sterile compounding rotation, I will review the USP 797 standard in full, practice garbing and gowning technique independently until it is automatic, and observe the site's environmental monitoring program to understand how quality is verified in practice.",0.1771,True,2
R133,how,1,I came into this class with some compounding lab experience and thought I understood the requirements fairly well.,0.3833,True,2
R133,how,2,"Before my sterile compounding rotation, I will review the USP 797 standard in full, practice garbing and gowning technique independently until it is automatic, and observe the site's environmental monitoring program to understand how quality is verified in practice.",0.3232,True,2
R133,how,3,"Today's class provided an in-depth review of sterile compounding safety under USP 797, covering ISO classification for cleanrooms, pressure differentials for hazardous versus non-hazardous compounding areas, garbing requirements, aseptic technique principles, beyond-use date determination, and the environmental monitoring program.",0.2857,True,2
R134,what,1,Understanding both the technique and the system makes me want to be someone who not only performs compounding correctly myself but also contributes to the quality oversight program at whatever site I work in.,0.2794,True,2
R134,what,2,Sterile compounding is a high-stakes skill that requires both technical precision and systemic safeguards.,0.2084,True,2
R134,what,3,"In class today, we covered sterile compounding safety in detail — aseptic technique, ISO cleanroom classification, beyond-use dating, personnel training and competency testing, and the regulatory inspections that govern 503B outsourcing facilities.",0.1038,True,2
R134,why,1,Understanding both the technique and the system makes me want to be someone who not only performs compounding correctly myself but also contributes to the quality oversight program at whatever site I work in.,0.4031,True,2
R134,why,2,Sterile compounding is a high-stakes skill that requires both technical precision and systemic safeguards.,0.2451,True,2
R134,why,3,I will review USP 797 before my compounding rotation and ask to participate in any quality review activities during my placement.,0.2187,True,2
R134,how,1,I will review USP 797 before my compounding rotation and ask to participate in any quality review activities during my placement.,0.3106,True,1
R134,how,2,Sterile compounding is a high-stakes skill that requires both technical precision and systemic safeguards.,0.3007,True,1
R134,how,3,"In class today, we covered sterile compounding safety in detail — aseptic technique, ISO cleanroom classification, beyond-use dating, personnel training and competency testing, and the regulatory inspections that govern 503B outsourcing facilities.",0.2947,True,1
R135,what,1,Recognizing the gravity of that responsibility made this session feel very real.,0.1799,True,1
R135,what,2,"During my rotation, I will treat every step of sterile compounding — garbing, hood technique, beyond-use dating — as non-negotiable, and I will ask to observe media fill testing or endotoxin testing if those procedures are occurring during my placement.",0.0626,True,1
R135,what,3,"I have a strong personal motivation in this area because sterile compounding pharmacists are responsible for medications that are injected directly into patients — there is no intestinal absorption barrier, no second filter.",0.0386,True,1
R135,why,1,Recognizing the gravity of that responsibility made this session feel very real.,0.3406,True,2
R135,why,2,"I have a strong personal motivation in this area because sterile compounding pharmacists are responsible for medications that are injected directly into patients — there is no intestinal absorption barrier, no second filter.",0.1261,True,2
R135,why,3,"During my rotation, I will treat every step of sterile compounding — garbing, hood technique, beyond-use dating — as non-negotiable, and I will ask to observe media fill testing or endotoxin testing if those procedures are occurring during my placement.",0.1066,True,2
R135,how,1,"I have a strong personal motivation in this area because sterile compounding pharmacists are responsible for medications that are injected directly into patients — there is no intestinal absorption barrier, no second filter.",0.4002,True,2
R135,how,2,"During my rotation, I will treat every step of sterile compounding — garbing, hood technique, beyond-use dating — as non-negotiable, and I will ask to observe media fill testing or endotoxin testing if those procedures are occurring during my placement.",0.2646,True,2
R135,how,3,"We discussed sterile compounding today, covering the key elements of USP 797 and some case examples of compounding failures.",0.1919,True,2
R136,what,1,We also discussed the difference between low-risk and medium-risk compounding categories and the corresponding monitoring requirements.,0.1458,True,2
R136,what,2,I will review USP 797 and practice technique before any compounding work.,0.12,True,2
R136,what,3,Sterile compounding is a technically demanding area with serious patient safety implications.,0.0525,True,2
R136,why,1,I will review USP 797 and practice technique before any compounding work.,0.2319,True,1
R136,why,2,Sterile compounding is a technically demanding area with serious patient safety implications.,0.1226,True,1
R136,why,3,We also discussed the difference between low-risk and medium-risk compounding categories and the corresponding monitoring requirements.,0.1138,True,1
R136,how,1,I will review USP 797 and practice technique before any compounding work.,0.3612,True,0
R136,how,2,Sterile compounding is a technically demanding area with serious patient safety implications.,0.2954,True,0
R136,how,3,"Today's session covered sterile compounding under USP 797, reviewing the cleanroom design requirements, garbing and gloving procedures, primary and secondary engineering controls, and beyond-use dating calculations.",0.279,True,0
R137,what,1,I will take lab sessions seriously and follow all protocols when I have compounding opportunities.,0.1645,True,1
R137,what,2,The importance of following sterile compounding procedures was emphasized with case examples.,0.1169,True,1
R137,what,3,"We went over sterile compounding safety, including USP 797 standards, aseptic technique, and cleanroom requirements.",0.0472,True,1
R137,why,1,I will take lab sessions seriously and follow all protocols when I have compounding opportunities.,0.292,True,1
R137,why,2,The importance of following sterile compounding procedures was emphasized with case examples.,0.1716,True,1
R137,why,3,"We went over sterile compounding safety, including USP 797 standards, aseptic technique, and cleanroom requirements.",0.0638,True,1
R137,how,1,I will take lab sessions seriously and follow all protocols when I have compounding opportunities.,0.3641,True,1
R137,how,2,The importance of following sterile compounding procedures was emphasized with case examples.,0.295,True,1
R137,how,3,"We went over sterile compounding safety, including USP 797 standards, aseptic technique, and cleanroom requirements.",0.2668,True,1
R138,what,1,I will make sure to follow all aseptic technique procedures during any compounding labs and rotations.,0.1469,True,0
R138,what,2,Today we covered sterile compounding requirements.,0.0324,True,0
R138,why,1,I will make sure to follow all aseptic technique procedures during any compounding labs and rotations.,0.1772,True,0
R138,why,2,Today we covered sterile compounding requirements.,0.0105,True,0
R138,how,1,Today we covered sterile compounding requirements.,0.3216,True,1
R138,how,2,I will make sure to follow all aseptic technique procedures during any compounding labs and rotations.,0.3202,True,1
R139,what,1,This is a high-risk area of pharmacy practice that requires careful attention to technique.,0.2396,True,0
R139,what,2,I will learn more about USP 797.,0.1822,True,0
R139,what,3,We discussed sterile compounding and its safety requirements today.,0.016,True,0
R139,why,1,This is a high-risk area of pharmacy practice that requires careful attention to technique.,0.2864,True,1
R139,why,2,I will learn more about USP 797.,0.2696,True,1
R139,why,3,We discussed sterile compounding and its safety requirements today.,0.0173,True,1
R139,how,1,This is a high-risk area of pharmacy practice that requires careful attention to technique.,0.5718,True,0
R139,how,2,We discussed sterile compounding and its safety requirements today.,0.2579,True,0
R139,how,3,I will learn more about USP 797.,0.2557,True,0
R140,what,1,I will also ask my preceptors about REMS programs relevant to their practice setting and how they manage the associated requirements.,0.3087,True,2
R140,what,2,Learning about how pharmacovigilance data has directly driven safety decisions — including the withdrawal of drugs that caused thousands of cardiovascular deaths before the signal was detected — completely changed this view.,0.1617,True,2
R140,what,3,"Today's class covered pharmacovigilance — the science and activities relating to the detection, assessment, understanding, and prevention of adverse drug reactions.",0.1493,True,2
R140,why,1,I will also ask my preceptors about REMS programs relevant to their practice setting and how they manage the associated requirements.,0.2695,True,2
R140,why,2,Learning about how pharmacovigilance data has directly driven safety decisions — including the withdrawal of drugs that caused thousands of cardiovascular deaths before the signal was detected — completely changed this view.,0.2694,True,2
R140,why,3,"Today's class covered pharmacovigilance — the science and activities relating to the detection, assessment, understanding, and prevention of adverse drug reactions.",0.1961,True,2
R140,how,1,"Today's class covered pharmacovigilance — the science and activities relating to the detection, assessment, understanding, and prevention of adverse drug reactions.",0.4643,True,2
R140,how,2,I will also ask my preceptors about REMS programs relevant to their practice setting and how they manage the associated requirements.,0.3707,True,2
R140,how,3,"We reviewed the FDA MedWatch program, the FAERS database, REMS programs and their structure, and the reporting obligations of healthcare professionals and manufacturers.",0.34,True,2
R141,what,1,"In class, we covered pharmacovigilance comprehensively, including the structure of the FDA's drug safety monitoring system, MedWatch and FAERS, REMS program design and obligations, and how post-marketing safety data informs labeling changes and market withdrawals.",0.1389,True,2
R141,what,2,"Post-marketing surveillance is the safety net, and pharmacists are in an excellent position to contribute to it.",0.1141,True,2
R141,what,3,I want to be a pharmacist who actively reports adverse events.,0.1107,True,2
R141,why,1,I will build adverse event reporting into my clinical workflow at rotations.,0.2081,True,2
R141,why,2,"Post-marketing surveillance is the safety net, and pharmacists are in an excellent position to contribute to it.",0.1993,True,2
R141,why,3,"In class, we covered pharmacovigilance comprehensively, including the structure of the FDA's drug safety monitoring system, MedWatch and FAERS, REMS program design and obligations, and how post-marketing safety data informs labeling changes and market withdrawals.",0.1877,True,2
R141,how,1,I want to be a pharmacist who actively reports adverse events.,0.5174,True,1
R141,how,2,We reviewed the isotretinoin iPLED REMS program as a detailed example and discussed the practical workflow for prescribers and dispensing pharmacists.,0.4936,True,1
R141,how,3,"In class, we covered pharmacovigilance comprehensively, including the structure of the FDA's drug safety monitoring system, MedWatch and FAERS, REMS program design and obligations, and how post-marketing safety data informs labeling changes and market withdrawals.",0.4338,True,1
R142,what,1,This class made me think about how much safety data is being missed because community pharmacists — who talk to patients constantly about how they are tolerating their medications — are not systematically capturing and reporting what they observe.,0.1937,True,1
R142,what,2,There were several case studies showing how post-marketing safety data has led to important changes.,0.1708,True,1
R142,what,3,We discussed pharmacovigilance and adverse event reporting in class today.,0.1453,True,1
R142,why,1,There were several case studies showing how post-marketing safety data has led to important changes.,0.226,True,2
R142,why,2,This class made me think about how much safety data is being missed because community pharmacists — who talk to patients constantly about how they are tolerating their medications — are not systematically capturing and reporting what they observe.,0.2142,True,2
R142,why,3,We discussed pharmacovigilance and adverse event reporting in class today.,0.2112,True,2
R142,how,1,We discussed pharmacovigilance and adverse event reporting in class today.,0.4164,True,2
R142,how,2,This class made me think about how much safety data is being missed because community pharmacists — who talk to patients constantly about how they are tolerating their medications — are not systematically capturing and reporting what they observe.,0.4125,True,2
R142,how,3,"I work in a community pharmacy, and I am aware that ADR reporting is essentially non-existent in that setting despite how many patient interactions occur each day.",0.3241,True,2
R143,what,1,I will learn more about MedWatch and REMS programs relevant to my rotation settings.,0.2018,True,2
R143,what,2,Pharmacovigilance is an important public health responsibility and pharmacists are well positioned to contribute to the reporting system.,0.1253,True,2
R143,what,3,"Today's session covered pharmacovigilance, including the MedWatch reporting program, FAERS database, REMS programs, and how post-marketing safety data is collected and used by the FDA.",0.1117,True,2
R143,why,1,I will learn more about MedWatch and REMS programs relevant to my rotation settings.,0.2664,True,1
R143,why,2,Pharmacovigilance is an important public health responsibility and pharmacists are well positioned to contribute to the reporting system.,0.2421,True,1
R143,why,3,"Today's session covered pharmacovigilance, including the MedWatch reporting program, FAERS database, REMS programs, and how post-marketing safety data is collected and used by the FDA.",0.1285,True,1
R143,how,1,Pharmacovigilance is an important public health responsibility and pharmacists are well positioned to contribute to the reporting system.,0.4141,True,0
R143,how,2,"Today's session covered pharmacovigilance, including the MedWatch reporting program, FAERS database, REMS programs, and how post-marketing safety data is collected and used by the FDA.",0.3854,True,0
R143,how,3,We reviewed specific REMS programs including iPLED for isotretinoin and the TIRF REMS for fentanyl products.,0.348,True,0
