Reflection ID,Reflection,Score 1 (WHAT),Score 2 (WHY),Score 3 (HOW),Overall Score
PSR-41b,Today's class covered off-label use. Prescribing off-label is legal medical practice but manufacturer promotion is restricted. Major False Claims Act settlements have penalized off-label promotion. The line between scientific exchange and unlawful promotion is evolving. I'll know the difference and counsel evidence-based.,2,1,1,4
PSR-41c,Drugs are sometimes used off-label. There are rules about advertising for it.,1,0,0,1
PSR-42a,"Today's session focused on the expansion of pharmacist scope of practice — including pharmacist prescribing authority, test-and-treat programs (e.g., influenza, strep, COVID-19, urinary tract infections), provider status legislation, and reimbursement parity. I learned that pharmacist provider status remains a federal advocacy priority because Medicare Part B does not formally recognize pharmacists as providers, which limits direct reimbursement for clinical services and constrains the financial sustainability of pharmacist clinical roles. State-level scope expansion has moved faster than federal — including hormonal contraception prescribing in many states, naloxone standing orders in all states, smoking cessation prescribing in many states, travel-related immunizations, and recently CDC-recommended PrEP and HRT prescribing in some states. The class walked through how scope expansion typically progresses: a state pharmacy association proposes legislation, allied health groups (often nursing or physician assistants) negotiate the boundaries, and the legislature passes an enabling statute followed by board of pharmacy rulemaking that fills in operational detail.

What this was important for is recognizing that the practice scope I will operate within is being actively shaped by current legislation. The personal piece is committing to advocate for scope expansion as part of professional citizenship, since the scope of pharmacy practice in 2030 will be largely determined by what pharmacists do in advocacy work over the next several years.

Going forward, I will apply this by: (1) tracking my state's scope-of-practice legislation; (2) joining a pharmacy association that advocates on scope issues; and (3) being credentialed for the broadest scope available where I practice.",2,2,2,6
PSR-42b,"Today's class covered pharmacist scope expansion. State-level changes include hormonal contraception, naloxone, smoking cessation, travel immunizations, and PrEP in some states. Federal provider status under Medicare Part B is still advocacy work. I'll follow scope legislation and join a pharmacy association.",2,1,1,4
PSR-42c,Pharmacists are getting more authority over time. The laws change.,1,0,0,1
PSR-43a,"Today's class focused on the Vaccine Adverse Event Reporting System (VAERS) and the broader vaccine pharmacovigilance framework. I learned that VAERS is a passive surveillance system jointly operated by the FDA and CDC that accepts reports of any adverse event following immunization, regardless of whether causation is established. Pharmacists administering vaccines are required by federal law to report specific adverse events including those listed on the Vaccine Injury Table (anaphylaxis, encephalopathy, intussusception, and others), any event described in the manufacturer's package insert as contraindicating further doses, and any event suggesting a pattern that warrants further investigation. We also covered the Vaccine Safety Datalink (VSD) and v-safe — active surveillance systems that complement VAERS by addressing its limitations (passive systems under-report events systematically). VSD links vaccination records with healthcare utilization data across multiple integrated health systems, providing population-scale vaccine safety analyses that VAERS cannot.

What this was important for is recognizing pharmacist VAERS reporting as a regulatory obligation, not a discretionary professional courtesy, and as a structural contribution to the broader vaccine safety system. The personal piece is committing to file VAERS reports rather than letting suspected events go unreported.

Going forward, I will apply this by: (1) reviewing the VAERS reporting form before my retail rotation so the form is not new to me when I encounter a reportable event; (2) practicing identification of reportable events using CDC's published case studies; and (3) committing to file at least one VAERS report during training under preceptor supervision if a reportable situation arises.",2,2,2,6
PSR-43b,"Today's class covered VAERS reporting. It's a passive surveillance system jointly operated by FDA and CDC. Pharmacists administering vaccines have reporting obligations for events on the Vaccine Injury Table, in package inserts, or suggesting patterns. VSD and v-safe are active surveillance complements. I'll know how to file VAERS reports.",2,1,1,4
PSR-43c,VAERS tracks vaccine adverse events. Pharmacists report to it.,1,1,0,2
PSR-44a,"Today's session focused on FDA medical device regulation as it intersects with pharmacy practice — including diabetes monitors and continuous glucose monitors (CGMs), insulin pumps, inhaler devices, autoinjectors (EpiPen and similar), and the increasing number of devices bundled with drugs as combination products. I learned that medical devices are classified by FDA into Class I (low risk, general controls only), Class II (moderate risk, special controls including premarket notification under 510(k)), and Class III (high risk, premarket approval through PMA process similar in regulatory rigor to drug NDAs). Pharmacist counseling on device-drug combinations requires familiarity with device-specific FDA labeling, training requirements (some devices require pharmacist training before dispensing), and adverse-event reporting through the MedWatch system. The class covered specific examples including the EpiPen autoinjector, where device-related issues have led to recalls and label updates that pharmacists must communicate to patients, and the rapidly expanding CGM market where device-specific patient education is part of the dispensing encounter.

What this was important for is recognizing that pharmacy practice is increasingly a device-counseling profession alongside its drug-dispensing core, and that competent device counseling requires technical fluency that drug-only counseling does not. The personal piece is committing to substantive device counseling, not just verbal handoff with a device pamphlet.

Going forward, I will apply this by: (1) reviewing major device classifications and FDA's device approval pathways; (2) practicing inhaler technique counseling with a placebo device on rotation; and (3) reporting suspected device problems through MedWatch when they arise.",2,2,2,6
PSR-44b,"Today's class covered medical device regulation. Devices are Class I, II, or III with corresponding regulatory rigor. Class III approval is through PMA similar to drug NDAs. Many drugs come with devices (inhalers, EpiPens, CGMs) that need patient counseling. Pharmacists report device problems through MedWatch. I'll learn device classifications and practice technique counseling.",1,2,1,4
PSR-44c,Medical devices have FDA classes. Pharmacists counsel on device-drug combinations.,1,0,0,1
PSR-45a,"Today's class focused on the federal-state conflict around cannabis. I learned that cannabis remains a Schedule I controlled substance under the federal Controlled Substances Act, with no federally accepted medical use and the highest potential for abuse, while many states have established medical cannabis programs (38 states and DC at recent count) and several have legalized recreational use. This conflict has produced complex banking, employment, and healthcare implications: cannabis-related businesses have limited banking access because federal law prohibits banks from servicing them, federal employees cannot use cannabis even in legalized states, and healthcare providers in VA facilities cannot recommend or document cannabis use. Pharmacists in states with medical cannabis programs face unresolved questions: counseling content (since federal Schedule I status means no FDA-approved labeling), formal pharmacy training (which is not standardized), VA versus state-licensed pharmacy distinctions, and DEA implications for any pharmacist participation given that pharmacist DEA registration is federal. The DEA's recent proposal to reschedule cannabis to Schedule III could substantially change this landscape, but the proposal is not yet finalized.

What this was important for is understanding that I will likely encounter cannabis-related counseling questions regardless of where I practice, and that the answers depend on a federal-state conflict that is unstable. The personal piece is committing to follow this evolving area rather than avoiding it.

Going forward, I will apply this by: (1) reviewing my state's medical cannabis program; (2) following federal rescheduling discussions; and (3) being prepared to counsel patients on drug-cannabis interactions when relevant — particularly around CYP3A4 interactions, anticoagulant effects, and CNS depressant additive effects.",2,2,2,6
PSR-45b,"Today's class covered cannabis and the federal-state conflict. Cannabis is federally Schedule I but legal medically in 38 states and DC and recreationally in many. The conflict creates banking, employment, and healthcare implications. DEA's proposed rescheduling to Schedule III could change the landscape. I'll follow this and prepare to counsel on drug-cannabis interactions.",2,1,1,4
PSR-45c,Cannabis laws are confusing because federal and state disagree. Pharmacists deal with patient questions.,1,0,0,1
PSR-46a,"Today's session focused on the regulatory framework around involuntary psychiatric medications — specifically Section 35-style civil commitment statutes (named for Massachusetts General Laws Chapter 35 but with analogous provisions in many other states) and broader civil commitment authority. I learned that civil commitment for substance use treatment exists in many states with substantial variation in scope, duration, and procedural protections. The regulatory framework typically requires documented medical necessity, time-limited commitment with judicial review at intervals, and procedural protections including right to counsel and right to appeal. Pharmacist involvement varies but typically includes medication procurement, administration documentation, and discharge planning, with the additional consideration that the patient lacks consent capacity for the duration of the commitment. The ethical dimensions — autonomy, beneficence, paternalism, the long history of psychiatric commitment as an instrument of social control — were treated explicitly in the class, including the pharmacist's professional obligation to advocate for least-restrictive treatment when consistent with the patient's medical needs.

What this was important for is recognizing that some pharmacy practice settings include patients without consent capacity, and that the regulatory framework protects (and constrains) that practice. The personal piece is openness to psychiatric and addiction practice while taking the ethics seriously rather than treating involuntary medication as routine.

Going forward, I will apply this by: (1) reviewing my state's civil commitment law; (2) reading the AMA Code of Medical Ethics on involuntary treatment; and (3) considering psychiatric pharmacy practice with informed eyes rather than reflexive avoidance.",2,2,2,6
PSR-46b,"Today's class covered involuntary psychiatric medication and civil commitment. State laws govern this with variation in scope, duration, and procedural protections. Pharmacist involvement includes procurement, documentation, and discharge planning. The ethical dimensions are significant. I'll learn this area and read the AMA Code of Medical Ethics.",1,2,0,3
PSR-46c,Some patients get medication without consent under state laws.,1,0,0,1
PSR-47a,"Today's class focused on the regulatory framework specific to pediatric prescribing — including the Best Pharmaceuticals for Children Act (BPCA), the Pediatric Research Equity Act (PREA), pediatric exclusivity provisions, and state-level requirements for pediatric weight-based dosing verification. I learned that BPCA and PREA together create a structural requirement for pediatric drug studies — BPCA provides incentives (six months of additional exclusivity added to existing patent or exclusivity protections) for manufacturers who voluntarily conduct pediatric studies, and PREA requires pediatric studies as part of approval for drugs that are likely to be used in pediatric populations. The combined effect over the past two decades has been substantial pediatric labeling improvements, with many drugs now carrying age- and weight-specific dosing guidance that did not exist in the 1990s. The class also discussed remaining gaps — drugs widely used off-label in pediatrics where studies have not been required or completed, and the persistent challenge of ethics-board approval for pediatric clinical trials.

What this was important for is understanding why pediatric labeling improved so much in the 2000s and 2010s — it was regulatory work, not market self-correction. The personal piece is appreciating the policy infrastructure underneath pediatric clinical pharmacy and recognizing that further improvement will require continued regulatory attention.

Going forward, I will apply this by: (1) reading the BPCA and PREA summaries on FDA's website; (2) checking pediatric labeling carefully on rotation, especially for drugs first approved before BPCA/PREA; and (3) recognizing remaining gaps where pediatric data is still limited and the dosing decision is essentially a clinical extrapolation.",2,2,2,6
PSR-47b,Today's session covered pediatric prescribing rules. BPCA provides incentives for voluntary pediatric studies and PREA requires them for drugs likely to be used in pediatrics. Pediatric exclusivity adds six months to existing protections. The combined effect produced substantial labeling improvements over two decades. I'll read the summaries and check pediatric labeling carefully.,2,1,0,3
PSR-47c,There are rules to encourage pediatric drug studies. Labeling has improved.,1,0,0,1
PSR-48a,"This final PSR session focused on the regulation of foreign-trained pharmacists seeking U.S. licensure. I learned that the Foreign Pharmacy Graduate Examination Committee (FPGEC) certification, administered by the National Association of Boards of Pharmacy, is required before foreign-trained pharmacists can sit for the NAPLEX. The certification involves educational equivalency review of the foreign pharmacy degree, English proficiency examination (TOEFL or equivalent at specified scores), and the FPGEE knowledge examination covering U.S.-relevant pharmacy practice. State-level requirements then apply for internship hours (typically 1,500 hours), state-specific jurisprudence examination (MPJE), and licensure. We discussed the equity questions around the time and cost burden of this pathway — the FPGEC certification process typically takes 12-18 months and costs several thousand dollars before any state-level requirements begin — and how this affects pharmacist workforce diversity in the U.S.

What this was important for is recognizing that the U.S. pharmacist workforce includes foreign-trained colleagues whose path to licensure was substantially harder than the domestic one, and whose perspective on U.S. pharmacy practice can be uniquely valuable. The personal piece is appreciating my colleagues' work and being supportive of equity in licensure pathways throughout my career.

Going forward, I will apply this by: (1) reading FPGEC requirements as background knowledge; (2) being supportive in mentoring foreign-trained colleagues if I am in a position to; and (3) following NABP discussions of licensure pathways as the regulatory landscape evolves.",2,2,2,6
PSR-48b,"Today's class covered foreign pharmacist licensure. FPGEC certification through NABP is required before NAPLEX, including educational equivalency, English proficiency, and the FPGEE exam. State-level internship hours, MPJE, and licensure follow. The pathway is demanding in time and cost. I'll be aware of this and supportive of foreign-trained colleagues.",2,1,1,4
PSR-48c,Foreign pharmacists have to take additional exams to practice in the U.S.,1,0,0,1
SC-37a,"Today's class focused specifically on speaking up to authority — challenging a senior physician, a manager, or a long-tenured colleague when you observe something unsafe. I learned that this is the most-rehearsed-but-least-practiced of all safety culture skills, and that the gap between knowing you should speak up and actually speaking up is not a knowledge or motivation problem but the absence of pre-rehearsed scripts plus the institutional permission to use them. The TeamSTEPPS CUS framework ('I'm Concerned, I'm Uncomfortable, this is a Safety issue') gives the speaker prepared language at three escalating levels of concern. The two-challenge rule provides a structured way to escalate when an initial concern is dismissed: if the first challenge is not acted on, the speaker is required to challenge again, often with a stronger frame. The 'time-out' phrase ('I need to stop here for a minute') gives the speaker permission to pause an active workflow that feels unsafe. We discussed how authority responses to these challenges shape the next person's willingness to speak up — making leader behavior the single biggest variable in whether speak-up culture takes hold in a unit.

What this clarified is that speaking up is a designed behavior, not a personality trait. The personal piece is committing to use the prepared scripts even when uncomfortable, since the discomfort is a feature rather than a bug — the scripts work precisely because they are usable when one's natural instinct is to defer.

Going forward, I will apply this by: (1) memorizing CUS and the two-challenge rule verbatim so the language is immediately available rather than requiring me to invent something in the moment; (2) practicing them in low-stakes rotation moments so the discipline is built before I need it under pressure; and (3) committing to use the script the first time I observe something genuinely unsafe during my training, rather than letting the moment pass.",2,2,2,6
SC-37b,"Today's class covered speaking up to authority. The CUS framework, two-challenge rule, and time-out phrase give pre-rehearsed scripts. Authority responses shape the next person's willingness to speak up. I'll memorize the scripts and practice them in low-stakes moments.",2,1,1,4
SC-37c,It's hard to speak up to senior people. There are tools and scripts for it.,1,0,0,1
SC-38a,"Today's session introduced the pre-mortem — a structured exercise where, before a project or change is implemented, the team imagines that it has already failed catastrophically and works backward to identify what would have caused the failure. I learned that pre-mortems surface concerns that wouldn't otherwise be raised in standard project planning because the framing makes pessimism socially acceptable. In a normal planning meeting, raising a concern feels like opposing the project; in a pre-mortem, every concern is invited and the most pessimistic team members become the most useful contributors. We discussed pharmacy applications: pre-mortems before launching a new EHR feature, before rolling out a medication reconciliation workflow, before opening a new clinic, before launching a stewardship intervention. The exercise typically takes 30-60 minutes and has a defined structure — the facilitator describes the failure scenario, team members write individually for 10 minutes, then share, then aggregate the concerns into a risk-mitigation plan.

What this was important for is recognizing that the social design of safety conversations matters as much as their content. The personal piece is committing to lead pre-mortems when I'm in a position to do so, and to suggest them when I'm not.

Going forward, I will apply this by: (1) reading Gary Klein's pre-mortem essays and the related decision-making research; (2) requesting to lead a pre-mortem on a small project during my training; and (3) using the format on any major project I lead in my career.",2,2,2,6
SC-38b,"Today's session introduced the pre-mortem exercise. Imagining failure before a project starts surfaces concerns that wouldn't otherwise be raised. The format takes 30-60 minutes with structured individual writing, sharing, and risk-mitigation aggregation. I'll use this on projects I lead.",2,1,1,4
SC-38c,Pre-mortems are about imagining failure to find risks. They're useful.,1,0,0,1
SC-39a,"Today's class focused on the relationship between clinician burnout and patient safety. I learned that burnout — defined by Maslach as emotional exhaustion, depersonalization, and reduced personal accomplishment — is associated with measurably higher rates of medical errors, lower likelihood of error reporting, and more frequent self-reported reduced effort. The pharmacy workforce specifically has reported burnout rates of 50% or higher in recent surveys, with metrics-driven productivity environments (chain pharmacies with strict per-hour script targets, hospital pharmacies with verification-rate metrics) correlated with higher burnout. The class also discussed the Quadruple Aim framework that explicitly adds clinician wellbeing as a fourth coequal dimension alongside the original Triple Aim (improved patient experience, improved population health, reduced cost), and the structural interventions that have been studied: workload management, schedule predictability, peer support programs, and reducing low-value administrative tasks.

What this was important for is recognizing that pharmacy safety culture cannot be separated from pharmacy workforce wellbeing. The personal piece is taking my own future burnout risk seriously rather than treating it as a personality test or a moral failing.

Going forward, I will apply this by: (1) reading the Quadruple Aim framework and the major Maslach Burnout Inventory literature; (2) tracking my own burnout indicators during training using validated instruments; and (3) engaging with workplace wellbeing programs at any institution I join, treating them as professional infrastructure rather than personal weakness.",2,2,2,6
SC-39b,"Today's class covered burnout and safety. Burnout (emotional exhaustion, depersonalization, reduced accomplishment) increases errors and reduces error reporting. Pharmacy has high burnout rates correlated with metrics-driven environments. The Quadruple Aim adds clinician wellbeing to the Triple Aim. I'll watch my own wellbeing during training.",2,1,1,4
SC-39c,Burnout is a problem in pharmacy. It affects safety. I'll watch out for it.,1,1,0,2
SC-40a,"Today's session focused on how diversity and inclusion contribute to safety culture. I learned that homogeneous safety teams predictably miss perspectives and identify a narrower set of risks than diverse teams; this is documented in HRO research showing that demographic diversity, professional diversity, and cognitive diversity all contribute to error detection through different mechanisms. We discussed pharmacy-specific examples: bilingual pharmacists catching translation errors that monolingual teams would miss, technicians from different shifts identifying workflow problems that are invisible to single-shift staff, the under-representation of pharmacy management diversity that limits leadership perspective on equity-relevant safety issues, and the systematic underutilization of nursing and frontline-tech voices in formal safety committees that are dominated by physician and senior pharmacist perspectives. The class also covered the published evidence that diverse teams produce better decisions on complex problems while also generating more interpersonal friction in the short term — the friction is part of the mechanism by which the better decision emerges, not a defect to be smoothed away.

What this was important for is recognizing diversity as a substantive safety asset rather than as a separate equity initiative bolted onto safety work. The personal piece is committing to actively seek diverse perspectives when I lead teams, including the perspectives that produce uncomfortable initial conversations.

Going forward, I will apply this by: (1) reading the HRO diversity literature; (2) ensuring my team conversations actively seek different perspectives; and (3) supporting pharmacy DEI programs at any institution I join.",2,2,2,6
SC-40b,"Today's class covered diversity and inclusion in safety teams. Diverse teams catch more risks through demographic, professional, and cognitive diversity. Examples include bilingual pharmacists catching translation errors and tech voices identifying shift-specific workflow problems. The friction in diverse teams is part of how better decisions emerge. I'll seek diverse perspectives when leading teams.",2,1,1,4
SC-40c,Diversity helps safety teams catch more problems.,1,0,0,1
SC-41a,"Today's class focused on generational differences in safety culture — the different expectations Boomers, Gen-X, Millennials, and Gen-Z bring about hierarchy, communication, feedback, and the visibility of work. I learned that recent research suggests younger pharmacists are more likely to expect transparent feedback, peer-level dialogue with senior colleagues, and explicit psychological safety, while older colleagues may value implicit-norm-based communication where seniority signals authority and feedback flows primarily downward. Productive safety culture work requires the team to make its norms explicit so that intergenerational expectations align rather than collide silently. The class also discussed how the workforce mix is shifting — pharmacy is a profession with substantial recent generational turnover, and units that fail to manage this transition can lose institutional knowledge or experience cultural friction that erodes safety culture.

What this was important for is recognizing that safety culture friction is sometimes generational rather than ethical — what looks like a values disagreement is sometimes a norm-translation problem — and that explicit norm-setting helps. The personal piece is preparing to operate across generations in any team rather than assuming my generational defaults are universal.

Going forward, I will apply this by: (1) being curious about senior colleagues' implicit communication norms rather than assuming they should adopt mine; (2) being explicit about my own expectations rather than expecting telepathy; and (3) treating intergenerational friction as a norm-translation problem rather than a moral failing.",2,2,2,6
SC-41b,"Today's session covered generational differences in safety culture. Different generations have different communication, hierarchy, and feedback expectations. Productive safety culture work requires explicit norm-setting. I'll be aware of this in mixed-generation teams.",2,1,0,3
SC-41c,Different generations work differently. This affects safety culture.,1,0,0,1
SC-42a,"Today's class focused on how remote pharmacy work — telepharmacy, remote verification, work-from-home clinical reviews, and remote-first ambulatory pharmacy services — affects safety culture. I learned that remote workers report lower psychological safety in some surveys (because informal cues are reduced and serendipitous hallway conversations don't happen) and higher reported error rates from interruption-rich home environments. Mitigations that have been studied include scheduled video check-ins that maintain face-to-face contact, shared digital workspaces with visible activity (so colleagues can see who is doing what), explicit error-reporting workflows that don't depend on hallway encounters, and structured asynchronous communication that allows reflection rather than reactive responses. We also discussed the operational reality that remote pharmacy work is increasing across community, hospital, and clinical settings, and that the safety-culture interventions designed for in-person practice need redesign rather than transplantation to remote contexts.

What this was important for is recognizing that the safety-culture interventions designed for in-person practice need redesign for remote work, not just porting. The personal piece is preparing for remote work as a likely component of my career rather than treating it as an alternative to 'real' pharmacy work.

Going forward, I will apply this by: (1) following remote-pharmacy best-practice publications; (2) being deliberate about communication norms in any remote role I take; and (3) using video for substantive conversations rather than defaulting to text or chat.",2,2,2,6
SC-42b,"Today's class covered remote work and safety culture. Remote workers face reduced informal cues and interruption-rich home environments. Mitigations include video check-ins, shared digital workspaces, and structured asynchronous communication. I'll be ready for remote work as part of my career.",1,1,1,3
SC-42c,Remote work has different safety challenges. I'll think about it.,1,0,0,1
SC-43a,"Today's class examined safety culture metrics beyond the AHRQ Hospital Survey on Patient Safety Culture (HSOPSC). I learned that the Safety Attitudes Questionnaire (SAQ) is widely used and has somewhat different psychometric properties than HSOPSC, with stronger emphasis on teamwork climate and stress recognition. The Just Culture Assessment Tool (JCAT) measures specifically the Just Culture dimensions of safety culture rather than the broader concept. Qualitative tools — leadership walk-rounds with structured observation, focus groups with frontline staff, and 360-degree feedback for unit managers — provide complementary insight that surveys cannot capture. The class emphasized that triangulation across instruments and qualitative observation gives the most complete picture, and that institutions sometimes 'survey-shop' to find a metric that produces a flattering score, which is itself a safety culture signal worth attention.

What this was important for is recognizing that the choice of safety culture instrument is itself revealing — what an institution measures and how it measures it tells you what it actually cares about. The personal piece is committing to use multiple data sources rather than treating any single survey score as definitive.

Going forward, I will apply this by: (1) reviewing SAQ, JCAT, and other instruments so I know the major options; (2) treating any single safety culture score skeptically; and (3) supplementing surveys with direct observation when I'm in a position to do so.",2,2,2,6
SC-43b,Today's class covered safety culture metrics beyond HSOPSC. SAQ emphasizes teamwork climate. JCAT measures Just Culture dimensions specifically. Qualitative tools complement surveys. Triangulation across instruments gives the fullest picture. I'll use multiple sources rather than relying on any single score.,2,1,1,4
SC-43c,There are different safety culture surveys. I'll learn the options.,1,0,0,1
SC-44a,"Today's class focused on leadership walk-rounds as a structural safety culture practice. I learned that scheduled rounds where senior leaders visit clinical units to ask 'what worried you about safety this week?' have published evidence of increasing reporting and surfacing latent issues that don't reach formal reporting channels. The structure matters more than the rounds themselves — rounds that lecture or audit produce less learning than rounds that listen and document, rounds that close the loop with visible follow-up build trust faster than rounds that vanish into management process, and rounds led by leaders who model vulnerability ('I want to learn from you' rather than 'I want to inspect your work') generate substantively different conversations. Pharmacy-specific implementations include directors of pharmacy walking the dispensing floor with structured questions, central pharmacy leaders rounding in clinical units where pharmacy-related concerns might surface, and joint walk-rounds with nursing and medical leadership that surface cross-disciplinary safety issues.

What this was important for is recognizing walk-rounds as a learnable leadership practice with measurable impact, not as performative management. The personal piece is committing to lead walk-rounds when I'm eventually in a senior role, and to participate substantively when I'm in a unit being rounded on.

Going forward, I will apply this by: (1) shadowing one institutional walk-round if my rotation permits; (2) studying its structure rather than just observing; and (3) preparing to lead walk-rounds in future leadership roles.",2,2,2,6
SC-44b,"Today's class covered leadership walk-rounds. Leaders ask structured questions about safety concerns. Listening rather than auditing, closing the loop visibly, and modeling vulnerability all matter for the rounds to be effective. I'll shadow walk-rounds and prepare to lead them later.",2,1,1,4
SC-44c,Walk-rounds are leaders walking units to ask about safety. They help.,1,1,0,2
SC-45a,"Today's session compared safety culture in academic medical centers versus community hospitals. I learned that academic centers tend to have more formal safety infrastructure — dedicated patient safety committees, safety dashboards integrated into the EHR, full-time medication safety officers, and access to research-grade safety culture instruments — but face challenges with rotating residents and trainees whose engagement with longitudinal safety culture is necessarily limited. Community hospitals tend to have more stable workforces with longer tenure, but often less formal infrastructure and fewer dedicated safety roles. Each setting requires different safety culture work: academic centers need to make safety culture portable across the trainee turnover that defines their workforce, while community hospitals need to build formal infrastructure on top of the informal culture their stable workforces produce. Pharmacists who move between these settings need to recalibrate their expectations and approach.

What this was important for is recognizing that 'best practice' in safety culture is partly setting-dependent. The personal piece is being open to either practice setting and learning the safety culture norms of each rather than assuming one is inherently better.

Going forward, I will apply this by: (1) requesting rotations in both academic and community settings; (2) noting safety culture differences explicitly; and (3) being prepared to adapt my work to setting norms rather than imposing one setting's norms on the other.",2,2,2,6
SC-45b,Today's class compared academic and community safety culture. Academic centers have more formal infrastructure but trainee turnover. Community hospitals have stable workforces but less formal infrastructure. Each requires different work. I'll learn both settings.,1,1,1,3
SC-45c,Academic and community hospitals have different safety culture features.,1,0,0,1
SC-46a,"Today's class focused on unit-level safety champions — frontline staff who hold designated peer-leader roles in safety culture — as a distributed leadership model. I learned that effective champion programs include explicit role descriptions (so the champion knows what is expected), dedicated time for champion work (so it isn't unfunded labor on top of regular duties), training in safety frameworks (Just Culture, RCA basics, safety reporting workflows), and structured connection to institutional safety leadership (so the champion's frontline observations actually reach decision-makers). Champions surface unit-specific safety issues that wouldn't reach leadership otherwise — workflow quirks, near-miss patterns, frontline frustrations with safety controls — and translate institutional safety priorities into shift-floor practice in ways that institutional communication alone cannot accomplish. We also discussed why champion programs sometimes fail: when the role is unfunded, when champions burn out, or when the connection to institutional leadership is weak.

What this was important for is seeing safety culture as a distributed leadership function, not solely a director-level activity. The personal piece is interest in being a safety champion early in my career as a developmental experience.

Going forward, I will apply this by: (1) volunteering for safety champion roles when offered; (2) reviewing champion-program structures at my rotation sites; and (3) considering safety leadership as a long-term career thread.",2,2,2,6
SC-46b,"Today's class covered safety champions. Frontline peer leaders surface unit-specific issues. Effective programs include explicit role descriptions, dedicated time, training, and connection to institutional leadership. I want to volunteer for champion roles.",2,1,1,4
SC-46c,Safety champions are frontline peer leaders. They help with safety culture.,1,0,0,1
SC-47a,"Today's session focused on the role of the institutional Patient Safety Officer (PSO) — typically a senior leader responsible for the institution's patient safety program, often reporting to the chief medical officer or directly to the CEO. I learned that PSO responsibilities include sentinel event response coordination, RCA oversight (or RCA-light alternatives like Apparent Cause Analysis), safety culture survey administration and interpretation, regulatory reporting to The Joint Commission and state authorities, and integration of safety work across departments. Some institutions have dedicated pharmacy safety officers reporting to the PSO, with explicit pharmacy-related scope; others embed pharmacy safety in general medication safety roles or in the pharmacy director's role directly. The career path to PSO varies — some are physicians, some are nurses, some are pharmacists, and some are non-clinical patient safety specialists with relevant credentials.

What this was important for is recognizing the PSO role as a possible long-term career trajectory for pharmacy leadership, and one that combines clinical depth with system-level impact in ways that few other roles match. The personal piece is interest in this trajectory as a possible direction.

Going forward, I will apply this by: (1) requesting an informational interview with a PSO during training if accessible; (2) reading the National Patient Safety Foundation materials and its successor organization's resources; and (3) considering safety leadership as a residency focus.",2,2,2,6
SC-47b,"Today's class covered the Patient Safety Officer role. PSOs lead institutional safety programs across sentinel event response, RCA oversight, and culture surveys. The career path varies. I want to learn more and consider it.",2,1,0,3
SC-47c,PSOs are leaders for safety in hospitals.,1,0,0,1
SC-48a,"Today's session examined how healthcare safety culture has borrowed from industrial safety — particularly aviation, nuclear power, and manufacturing — and which crossovers have worked best. I learned that key concepts including high-reliability organization theory (HRO), Crew Resource Management (CRM), root cause analysis (RCA), failure modes and effects analysis (FMEA), and many statistical process control techniques all originated in industrial settings before being adapted for healthcare. The crossover is not perfect — healthcare's variability across patients, the role of clinical judgment, and the irreducible uncertainty in many clinical situations make some industrial concepts awkward to apply directly — but the cross-pollination has been substantial and continues. Recent work explores additional industrial concepts ('safety differently' from Sidney Dekker, resilience engineering from Erik Hollnagel) for healthcare adoption.

What this was important for is appreciating that healthcare safety is part of a broader interdisciplinary safety field, and that staying current requires attention to non-healthcare sources. The personal piece is committing to read at least one non-healthcare safety publication per year so I'm exposed to ideas before they cross over.

Going forward, I will apply this by: (1) subscribing to a non-healthcare safety publication; (2) attending one cross-discipline safety conference if accessible; and (3) bringing industrial concepts into pharmacy safety conversations when relevant.",2,2,2,6
SC-48b,"Today's class covered industrial safety crossover. HRO, CRM, RCA, and FMEA come from industry. The crossover is imperfect but useful. I'll read non-healthcare safety publications and bring industrial concepts into pharmacy conversations.",2,1,1,4
SC-48c,Healthcare borrows safety concepts from other industries.,1,0,0,1
SC-49a,"Today's class focused on storytelling as a safety culture tool — the disciplined use of patient harm narratives, near-miss accounts, and clinician experiences to build shared understanding of why specific safety practices matter. I learned that data-driven safety presentations alone produce less behavioral change than data combined with concrete, anonymized stories of patient impact. The cognitive science behind this is well-established: stories are encoded and retrieved differently than data, they generate emotional engagement that pure data does not, and they make the human stakes of safety work concrete in ways that statistics struggle to do. The risk of storytelling poorly done is sensationalism (which generates short-term engagement but trains audiences to expect entertainment rather than learning) or shaming (which generates defensiveness and reduces future error reporting). Done well — anonymized, contextualized, framed for systemic learning rather than individual attribution — storytelling grounds abstract safety concepts in human experience and produces durable behavior change.

What this was important for is recognizing that safety culture work has both quantitative and narrative dimensions, and that the narrative dimension is often the more powerful behavior-change lever. The personal piece is committing to learn storytelling as a leadership skill.

Going forward, I will apply this by: (1) collecting permitted patient stories during my training that illustrate safety lessons; (2) using stories thoughtfully when I teach or lead; and (3) avoiding identifying details that could harm anyone involved.",2,2,2,6
SC-49b,"Today's class covered storytelling in safety culture. Stories combined with data drive behavior change more than data alone. Done well, stories ground abstract safety concepts in human experience. Done poorly, they sensationalize or shame. I'll learn storytelling as a leadership skill.",2,1,0,3
SC-49c,Stories help with safety culture learning.,1,0,0,1
